image,formula
val_003577.png,"\mu ^ { A ^ { \prime } } = \sum _ { \tilde { \lambda } } { \cal C } _ { \tilde { \lambda } } ^ { 2 } \; \mu _ { ( \tilde { \lambda } ) } ^ { A ^ { \prime } } \; ,"
val_003578.png,"\pi _ { \alpha } ^ { ( k + 1 ) } = e ^ { i \hbar ^ { k } A } * _ { k } \pi _ { \alpha } ^ { ( k ) } * _ { k } e ^ { - i \hbar ^ { k } A } ,"
val_003579.png,\frac { d ^ { 2 } \varphi } { d \tau ^ { 2 } } = 0
val_003580.png,\psi ( \lambda ; - L ) ^ { \prime } = 1 ; \qquad \varphi ( \lambda ; - L ) ^ { \prime } = 1 .
val_003581.png,"\Delta J ^ { i } = J ^ { i } \otimes I + I \otimes J ^ { i } = J _ { 1 } ^ { i } + J _ { 2 } ^ { i } \, ."
val_003582.png,"N _ { Y M } = - \int _ { S } \, \dot { z } _ { \mu } \, T ^ { \mu \nu } \, n _ { \nu } \, R \, d \Omega \, ."
val_003583.png,"\tilde { \rho } _ { - } ^ { s } ( n ) = \sum _ { k \in \cal Z } \tilde { b } _ { k } ^ { \dagger } \tilde { b } _ { k - n } \cdot | \lambda \varepsilon _ { k , - } | ^ { - s / 2 } | \lambda \varepsilon _ { k - n , - } | ^ { - s / 2 } ."
val_003584.png,"T ( v ) = \frac { 1 } { 2 \pi i } \oint _ { P _ { i } } d z \, T ( z ) v ( z )"
val_003585.png,"[ a _ { l } ( r ) ] _ { \partial M } = 0 , \forall l \geq 0 ."
val_003586.png,J _ { 5 } ^ { \mu } = { \tilde { \overline { \Psi } } } _ { L } \gamma ^ { \mu } \gamma ^ { 5 } \tilde { \Psi } _ { L } = - { \tilde { \overline { \Psi } } } _ { L } \gamma ^ { \mu } \tilde { \Psi } _ { L }
val_003587.png,( \dot { \iota } ^ { A } + \frac { 1 } { 2 } \dot { \overline { { m } } } \iota ^ { A } - \acute { o } ^ { A } ) o _ { A } = 0 .
val_003588.png,W ( z ) = | z | ^ { \nu + { 1 } / { 2 } } \mathrm { e } ^ { - 2 z } .
val_003589.png,"\epsilon _ { c l } = \pi \alpha ^ { \prime } \sum _ { i \neq j } G ^ { D } ( z _ { i } , z _ { j } ) k _ { i } k _ { j }"
val_003590.png,"\langle M _ { > } ^ { 2 } \rangle \sim \sum _ { n = 1 } ^ { \infty } n \langle N _ { n } \rangle ,"
val_003591.png,W _ { f } \leq ( \frac { \pi } { 2 } \alpha ) ^ { 1 / 3 } m _ { e } ( m _ { e } t ) ^ { 1 / 3 } \approx G e V ( l / c m ) ^ { 1 / 3 }
val_003592.png,\chi _ { H } = { \frac { L _ { H } } { a } } = \int _ { 0 } ^ { t } { \frac { d t ^ { \prime } } { a ( t ^ { \prime } ) } } \ .
val_003593.png,"- [ T _ { i } , \mu ] = \overline { X } _ { i } \mu"
val_003594.png,"\frac { g ^ { 2 h } T _ { h } } { g ^ { 2 h - 2 } T _ { h - 1 } } \ \sim \ h C ^ { - 1 } g ^ { 2 } ,"
val_003595.png,V ( \sigma ) = { \frac { 1 } { 3 2 \pi ^ { 2 } } } \sigma ^ { 2 } \operatorname { l n } [ e ^ { - 3 / 2 } \sigma ]
val_003596.png,"\partial _ { + } a _ { - } = 0 , \qquad \partial _ { - } a _ { + } = 0 ."
val_003597.png,\partial _ { \alpha } \partial _ { \alpha } ( e ^ { - C _ { i } } ) = 0 ~ \mathrm { o r } ~ \Delta C _ { i } = ( \partial C _ { i } ) ^ { 2 } .
val_003598.png,"W _ { 4 } ( p , q ; \phi ) = W ( p , q ) R ( \phi )"
val_003599.png,"L = - { \frac { c ^ { 3 } } { 1 6 { \pi } G } } \vert w \vert ( \Omega + \Lambda ) ,"
val_003600.png,"\mu = e ^ { G / 2 } e ^ { \frac { 3 S } { 2 b } } \check { \mu } ( T , U ) = e ^ { G / 2 } e ^ { \frac { 3 S } { 2 b } } { \cal W } _ { B C }"
val_003601.png,"G ( x , y ) = \sum _ { n } ( - 1 ) ^ { n } \frac { 1 } { E _ { n } } \phi _ { n } ( x ) \phi _ { n } ( y ) ."
val_003602.png,"d s ^ { 2 } \: \propto \: - \, ( x _ { 0 } - x ^ { - } ) ^ { \frac { 2 } { 2 \gamma - 1 } } \, d x ^ { + } d x ^ { - } \, ."
val_003603.png,1 _ { 2 } \otimes \overline { { \gamma } } _ { 5 } \: \widetilde { \eta } ^ { N } = \rho \: \widetilde { \eta } ^ { N }
val_003604.png,"h \left( b , d \right) \left( x \right) * h \left( b , d \right) \left( y \right) = h \left( b , d \right) \left( x * y \right)"
val_003605.png,W = \frac { B M \bar { B } - \operatorname* { d e t } M } { \Lambda ^ { 2 N _ { C } - 1 } } .
val_003606.png,"T _ { \lambda \mu } : = \sum _ { i } \, m _ { ( i ) } \, \int _ { T _ { ( i ) } } \; d s \, u _ { \lambda } \, u _ { \mu } \delta ^ { ( 4 ) } ( x - \xi ( s ) ) ."
val_003607.png,"S , _ { ( A , t _ { 1 } ) ( b , t _ { 2 } ) } = \xi _ { b | A } ( t _ { 1 } ) \delta ( t _ { 1 } - t _ { 2 } )"
val_003608.png,S _ { E } [ \varphi ] = \int d ^ { 4 } { x } \left[ { \frac { 1 } { 2 } } ( { \frac { \partial \varphi } { \partial \tau } } ) ^ { 2 } + { \frac { 1 } { 2 } } ( \nabla \varphi ) ^ { 2 } + U ( \varphi ) \right] .
val_003609.png,\Psi ( \omega ^ { - 1 } A ) \Psi ( A ) = 1 - \omega ^ { - 1 / 2 } A
val_003610.png,\Lambda _ { e f f } = \frac { 1 } { 1 / \Lambda ^ { 2 } + p \circ p } .
val_003611.png,"2 \leq \xi ^ { \prime } \leq \frac { 7 } { 3 } , \; \; \; \; \; \mathrm { L o r e n t z i a n ~ 4 d ~ t r i a n g u l a t i o n s } ."
val_003612.png,"\{ b ^ { \pm } ( \kappa ) , \, c ^ { \mp } ( \kappa ) \} = \delta ( \kappa - \kappa ^ { \prime } ) ."
val_003613.png,"d \Omega _ { 3 } = \operatorname { s i n } ^ { 2 } \theta d \tau ^ { 2 } + \frac { l ^ { 2 } } { r _ { + } ^ { 2 } } ( d \theta ^ { 2 } + \operatorname { c o s } ^ { 2 } \theta d \chi ^ { 2 } ) ,"
val_003614.png,"\hat { \psi } _ { 0 } ( z _ { 1 } , \ldots , z _ { n } ) = \prod _ { i < k } ( z _ { i } - z _ { k } ) ^ { 2 } \phi ( z _ { 1 } , \ldots , z _ { n } ) ,"
val_003615.png,( \Phi _ { 1 } \Phi _ { 2 } ) ^ { \dagger } = \Phi _ { 2 } ^ { \dagger } \Phi _ { 1 } ^ { \dagger }
val_003616.png,"\begin{array} { c c c } { \pi _ { \tau \tau } \approx 0 , } & { \pi _ { \tau \sigma } \approx 0 , } & { \pi _ { \sigma \sigma } \approx 0 , } \\ \end{array}"
val_003617.png,"\{ y _ { \alpha i } , y _ { \beta k } \} _ { 1 } = \{ \eta ^ { \alpha i } , \eta ^ { \beta k } \} _ { 1 } = 0"
val_003618.png,\Sigma ^ { + + } = \operatorname { e x p } ( + \frac { i H _ { 1 } } { 2 } + \frac { i \tilde { H } _ { 2 } } { 2 } )
val_003619.png,"X _ { \alpha \beta } ^ { \ast } = - i X _ { \alpha \beta } \, , \qquad Y _ { \alpha \beta } ^ { \ast } = i Y _ { \alpha \beta } \, ."
val_003620.png,"\operatorname { e x p } [ - i \sum _ { \lambda = 1 } ^ { \Lambda } E _ { \lambda } \cdot \delta ( \tau _ { \lambda } ) / \hbar \mp i \pi n ] ,"
val_003621.png,"\Phi = \left( l _ { 0 } + \mu \right) \Phi _ { 0 } , \Phi _ { 0 } = 2 \pi / e \; ,"
val_003622.png,"{ \cal M } = R ^ { 3 } \times \frac { R ^ { 1 } \times { \cal M } _ { 0 } } { Z } ,"
val_003623.png,\frac { r } { M } = \left( \frac { 2 M } { \rho } \right) ^ { 2 } \ .
val_003624.png,"F = N - N _ { F } - \frac { 1 } { 2 } N _ { S } \, ."
val_003625.png,"\hat { \mu } _ { I } = \int _ { S ^ { p _ { b } - p _ { a } } } \star { \cal F } _ { p _ { a } + 1 } ,"
val_003626.png,"[ V ( x ) , B ( y ) ] = - { \frac { 2 \pi } { e } } V ( x ) \delta ^ { 2 } ( x - y )"
val_003627.png,\beta ^ { z } ( \gamma ( z ) ) = \frac { d \gamma } { d z } \beta ^ { z } ( z ) = ( c z + d ) ^ { - 2 } \beta ^ { z } ( z )
val_003628.png,Q = { \frac { n \kappa _ { D } ^ { 2 } } { \pi \alpha ^ { \prime } ( D - 4 ) \Omega _ { D - 3 } } } .
val_003629.png,"Z ( { \cal O } ) = \int D \phi e ^ { i S } { \cal O } \Delta _ { F } ( A , F ( A ) ) G ( F ( A ) ) ."
val_003630.png,A _ { a b } = \frac { \delta ^ { 2 } \Gamma _ { \Lambda } } { \delta \phi _ { a } ^ { c } \delta \phi _ { b } ^ { c } } + \delta _ { a b } \Delta _ { I R } ^ { - 1 } .
val_003631.png,\partial _ { \alpha } ( e ^ { \alpha \phi + 2 B q + \chi } \partial _ { \alpha } \chi ) = 0 .
val_003632.png,f _ { c } ^ { k a } C _ { d } ^ { c b } ~ + ~ f _ { c } ^ { k b } C _ { d } ^ { a c } = C _ { c } ^ { a b } f _ { d } ^ { k c } .
val_003633.png,"\gamma _ { m } = \operatorname* { l i m } _ { \epsilon \rightarrow 0 } \, { \frac { 2 \epsilon \lambda a _ { \epsilon } W _ { 2 } ^ { \prime } ( a _ { \epsilon } ) } { 1 - 2 \epsilon \lambda a _ { \epsilon } W _ { 2 } ^ { \prime } ( a _ { \epsilon } ) } } \; \; \; ."
val_003634.png,"- \frac { 3 } { 2 } < s < - \frac { 2 1 } { 1 6 } \, ."
val_003635.png,S _ { \alpha \beta } ( \theta ) \equiv S _ { \alpha \beta } ^ { \alpha \beta } ( \theta )
val_003636.png,"k _ { n } ^ { + } ~ \leq ~ \frac { 2 \pi } { L } ~ \left( \frac { R } { 2 } \right) \equiv \Lambda ^ { \prime } ~ ,"
val_003637.png,| T \rangle = \sum _ { n = 0 } ^ { \infty } t _ { n } c _ { 1 } \operatorname { c o s } \left( \frac { n } { R } X ^ { p } ( 0 ) \right) | 0 \rangle
val_003638.png,"\operatorname* { d e t } \left[ d _ { n _ { j } + N - j , i } \right] = \frac { x ^ { n } } { 1 + x }"
val_003639.png,"\tau _ { k j , k l } ^ { - 1 \, \mathrm { p a r e n t } } = k \tau _ { j l } ^ { - 1 \, \mathrm { o r b } } ."
val_003640.png,L _ { f } = - \frac { 1 } { 2 } \bar { \lambda } ^ { a } \hat { D } \lambda ^ { a } - \frac { 1 } { 2 } \bar { \chi } ^ { a } \hat { D } \chi ^ { a } - \frac { k } { 2 } \bar { \lambda } ^ { a } \chi ^ { a }
val_003641.png,\partial ^ { \mu } b _ { \mu \nu } = 0 .
val_003642.png,"K ^ { \prime } = a K \, , \hspace { . 5 c m } \vec { A } _ { \mu } ^ { \prime } = a \vec { A } _ { \mu } \, ."
val_003643.png,"T ( \Sigma _ { i } \frac { 1 } { R _ { i } } ) = Q { \Phi } ,"
val_003644.png,"\Phi _ { n } = \frac { 1 } { n ( h - 1 ) + h _ { 2 } - h _ { 1 } } \, [ L _ { n } , \Phi _ { 0 } ] , \qquad n \neq 0"
val_003645.png,D ^ { - + } = \Delta + i \ell _ { 3 } = \bar { u } _ { 1 } \frac { \partial } { \partial \bar { u } _ { 1 } } + \bar { u } _ { 2 } \frac { \partial } { \partial \bar { u } _ { 2 } }
val_003646.png,"S _ { 0 } \left[ \eta _ { a b } \right] = { \frac { 1 } { 2 \pi } } \int d ^ { 2 } z \, { \frac { 1 } { 2 } } \, { \left( \partial f \right) } ^ { 2 } \; ,"
val_003647.png,\varphi \equiv \frac { \sigma ^ { 1 } + i \sigma ^ { 2 } } { 1 + \sigma ^ { 3 } }
val_003648.png,"{ \frac { \alpha ^ { \prime } } { r _ { 3 } ^ { 2 } } } = { \frac { 1 } { \sqrt { 2 } } } { \frac { 1 } { \lambda } } \quad , \qquad g = { \frac { \lambda ^ { 2 } } { 2 \pi } } { \frac { 1 } { N } } \quad ."
val_003649.png,\hat { Q } | \psi _ { n } \rangle = G ( \omega ) H _ { \mathrm { L C } } \hat { P } | \psi _ { n } \rangle .
val_003650.png,{ l ^ { \prime } } _ { s } ^ { 2 } R = \frac { 1 } { a u ( 1 + a ^ { 2 } u ^ { 2 } ) ^ { 1 / 2 } } .
val_003651.png,"U = \frac { r } { l _ { \mathrm { s } } ^ { 2 } } \ , \quad g _ { \mathrm { Y M } } ^ { 2 } = \frac { g _ { \mathrm { s } } } { l _ { \mathrm { s } } ^ { 3 } } \, \quad H - p _ { 1 0 } = H - \frac { N } { g _ { \mathrm { s } } l _ { \mathrm { s } } } \ ."
val_003652.png,"\Lambda _ { \mathrm { S Q C D } } ^ { 5 } = \frac 1 4 \, \mu ^ { 2 } \Lambda _ { 1 } ^ { 3 }"
val_003653.png,\Phi \longrightarrow e ^ { \delta } \Phi = \Phi + \delta \Phi + { \frac { 1 } { 2 } } \delta \delta \Phi + \cdots \ .
val_003654.png,"R _ { 2 1 } R _ { 1 2 } = q ^ { 2 } I - \lambda [ 2 ] P _ { - \, 1 2 } \quad ,"
val_003655.png,\nu = \sqrt { p ^ { 2 } ( 1 + y - x - z ) + m ^ { 2 } ( 1 - y ) } .
val_003656.png,U ( 4 ) _ { 1 } \times U ( 4 ) _ { 2 } \times S p ( 2 ) _ { 1 } \times S p ( 2 ) _ { 2 }
val_003657.png,"S _ { \mathrm { e f f } } = ( \pm ) { \frac { r ^ { 2 } } { g ( r ) } } \int _ { 0 } ^ { \infty } { \frac { d s } { s ^ { 2 } } } e ^ { i s ( \lambda _ { k } ^ { 2 } + i \epsilon ) } ,"
val_003658.png,A = - \frac { 1 } { 2 } \pi ^ { 2 } R ^ { 4 } \epsilon + 2 \pi ^ { 2 } R ^ { 3 } S _ { 1 }
val_003659.png,2 \Delta N _ { s } + 7 \Delta N _ { f } = 2 6 \Delta N _ { v } .
val_003660.png,"+ \frac { 1 } { \sigma _ { 0 } } \left( \frac { - 6 4 } { \sigma _ { 0 } } + \frac { 3 2 } { 3 } C _ { \rho } + \epsilon 8 C _ { a d j } \right) \Omega _ { \alpha \beta } : \psi _ { \mu } \partial \psi ^ { \mu } : ,"
val_003661.png,"\xi ^ { \mu } = t ^ { \mu } + \Omega _ { H } \varphi ^ { \mu } ~ ~ ~ ,"
val_003662.png,"\langle Q ( t ) Q ( 0 ) \rangle _ { \beta } : = T r \{ \operatorname { e x p } ( - \beta H ) Q ( t ) Q ( 0 ) \} ,"
val_003663.png,"\operatorname* { l i m } _ { N \rightarrow \infty } \frac { - i N } { 2 } G _ { l m , l ^ { \prime } m ^ { \prime } } ^ { l ^ { \prime \prime } m ^ { \prime \prime } } \rightarrow g _ { l m , l ^ { \prime } m ^ { \prime } } ^ { l ^ { \prime \prime } m ^ { \prime \prime } }"
val_003664.png,k ^ { \mu } = { \frac { 2 } { \sqrt s } } ( k _ { + } p _ { B } ^ { \mu } + k _ { - } p _ { A } ^ { \mu } ) + \kappa _ { \perp } ^ { \mu }
val_003665.png,"\alpha = \frac 2 { 1 + a ^ { 2 } } \; , \; \; \beta = \frac { 2 a } { 1 + a ^ { 2 } } \; , \; \; \gamma = \frac { 2 } { \sqrt { 1 + a ^ { 2 } } }"
val_003666.png,"U ( k , q ) = \operatorname { e x p } ( - i k \cdot \hat { \gamma } ^ { - 1 } Q + i \hat { \gamma } ^ { - 1 } q \cdot K )"
val_003667.png,H = \sum _ { i } { \frac { p _ { i } ^ { 2 } } { 2 } } + \sum _ { i < j } { \frac { m ^ { 2 } - m } { ( s _ { i } - s _ { j } ) ^ { 2 } } } + \sum _ { i } { \frac { B ^ { 2 } s _ { i } ^ { 2 } } { 2 } } .
val_003668.png,\langle ~ \phi _ { i } \phi _ { j } \phi _ { k } ~ \rangle = \frac { i } { \hbar J _ { 0 } } C _ { i j k }
val_003669.png,"{ \cal L } _ { c s } = \varepsilon ^ { \mu \nu \kappa } \Gamma _ { \kappa \lambda } ^ { \, \, \, \, \, \, \, \, \rho } ( \partial _ { \mu } \Gamma _ { \rho \nu } ^ { \, \, \, \, \, \, \lambda } + \frac 2 3 \Gamma _ { \mu \sigma } ^ { \, \, \, \, \, \, \, \lambda } \Gamma _ { \nu \rho } ^ { \, \, \, \, \, \, \sigma } )"
val_003670.png,E _ { 1 } \sim L ( \frac { 1 } { \tilde { L } ^ { 2 } } + \frac { 1 } { L ^ { 2 } } )
val_003671.png,"\begin{array} { r l l l l l l } { \omega _ { 2 } } & { = } & { \omega _ { 3 } } & { = } & { \omega _ { 5 } } & { = } & { 1 \; , } \\ { \mathrm { a n d } \hspace { 1 0 m m } } & { } & { \omega _ { 1 } ^ { 2 } } & { = } & { \omega _ { 4 } } & { = } & { - ( q - q ^ { - 1 } ) ^ { 2 } \; , } \\ \end{array}"
val_003672.png,\gamma = { \frac { 1 } { A B } } \left[ 1 \mp \sqrt { \frac { 1 + A ^ { 2 } + B ^ { 2 } + A ^ { 2 } B ^ { 2 } } { 1 + C ^ { 2 } } } \right] .
val_003673.png,"\Phi _ { J } ( \{ l _ { i } , l _ { i } , l _ { i } , l _ { j } , l _ { j } \} ) \leftrightarrow { \frac { ( a ^ { \dagger } ( i ) ) ^ { 3 } } { \sqrt { 3 ! } } } { \frac { ( a ^ { \dagger } ( j ) ) ^ { 2 } } { \sqrt { 2 ! } } } | 0 , J \rangle ."
val_003674.png,"K = \frac { 1 } { 2 } K _ { \mu \nu } d x ^ { \mu } \wedge d x ^ { \nu } ,"
val_003675.png,( q ) _ { \cal C } = \frac { 1 - i \vert i } { 2 } q \; .
val_003676.png,"b _ { \mu } \longrightarrow b _ { \mu } - s _ { \mu } \; ,"
val_003677.png,\frac { 4 | \mathbf { k } | ^ { 2 } } { k _ { 0 } ^ { 2 } ( k _ { 0 } ^ { 2 } + i \varepsilon ) }
val_003678.png,\left( { \frac { \dot { R } } { R } } \right) ^ { 2 } = - \xi ^ { 2 } R ^ { - { \frac { 2 } { 3 } } k ^ { 2 } } + { \frac { \kappa _ { 5 } ^ { 4 } } { 3 6 } } ( \lambda + \rho ) ^ { 2 } .
val_003679.png,"\Phi _ { N + 2 } ( r ) = \frac { \rho _ { N } ^ { 2 } + r ^ { 2 } } { 2 \pi N } \Phi _ { N } ( r ) \: ,"
val_003680.png,"u _ { { m } } ^ { { ( i ) } } = { \frac { 1 } { 8 } } \left( v _ { { A } } ^ { + } \tilde { \sigma } _ { { m } } \gamma _ { { A } { \dot { A } } } ^ { { i } } v _ { { \dot { A } } } ^ { { - } } ) , \right) ,"
val_003681.png,"\rho = \sum _ { i = 1 } ^ { r } \omega _ { i } = ( 1 , 1 , . . . , 1 ) \, ,"
val_003682.png,"V = \frac { V _ { 1 } } { 4 } \; , \qquad R = \frac { V _ { 1 } } { r _ { v } } \; ."
val_003683.png,\beta _ { \lambda } = 2 v _ { d } ( N - 1 ) \lambda ^ { 2 } l _ { 2 } ^ { d } + ( d - 4 + 2 \eta ) \lambda .
val_003684.png,"\Omega ( t , r ) = F ( r ) a ^ { - 3 } ( t ) + G ( t ) ,"
val_003685.png,"\bigg ( t , 0 , 0 , \beta t \bigg ) \equiv \bigg ( t , 0 , 0 , ( \beta - \beta _ { r e l } ^ { s y n c h } ) t + \delta \bigg ) ,"
val_003686.png,"\Gamma _ { s } ( u ) = e ^ { x ^ { 1 } \Gamma _ { s } ( P _ { 1 } ) } \cdots e ^ { x ^ { q } \Gamma _ { s } ( P _ { q } ) } \, ,"
val_003687.png,\hat { P } \equiv P - \frac { 1 } { 2 } \rho ^ { \prime } B X .
val_003688.png,"R _ { l } ( r ) \stackrel { ( r \rightarrow 0 ) } { \sim } C _ { l } ^ { ( + ) } \, r ^ { \alpha _ { + , l } } \; ,"
val_003689.png,B _ { i } ^ { ( 3 ) } = - { \frac { x ^ { i } } { r ^ { 3 } } } ( 1 - K ( r \lambda ) ^ { 2 } )
val_003690.png,1 = \chi ^ { 2 } ( t ) + { \frac { 1 } { 3 t } } \chi ( t ) + \chi ^ { \prime } ( t )
val_003691.png,"\Pi _ { 0 \mu } ^ { \mathrm { t h e r m a l } } ( k _ { 0 } \neq 0 , 0 ) = 0"
val_003692.png,c _ { 2 } ( V _ { 1 } ) + c _ { 2 } ( V _ { 2 } ) + [ W ] = c _ { 2 } ( T X )
val_003693.png,\bigtriangleup E = \frac { m g _ { 0 } ^ { 2 } } { 2 } - \rho \omega g _ { 0 }
val_003694.png,\operatorname { e x p } \left( - { \frac { 1 } { 2 \pi \kappa } } \sum _ { \alpha } \operatorname* { l i m } _ { z \rightarrow z _ { \alpha } } \int ^ { z } { \frac { \hat { Q } _ { \alpha } ^ { 2 } } { z ^ { \prime } - z _ { \alpha } } } d z ^ { \prime } \right)
val_003695.png,H = \alpha \ \frac { \partial } { \partial \lambda } \left( \operatorname { l n } \tau ( \lambda ) \right) _ { \lambda = 0 }
val_003696.png,d \sigma ^ { \mu \nu } = \varepsilon ^ { a b } \partial _ { a } x ^ { \mu } \partial _ { b } x ^ { \nu } d ^ { 2 } \xi
val_003697.png,"b ^ { \alpha \beta \mu \nu } : = \frac { 1 } { 2 } \left( \eta ^ { \alpha \mu } \eta ^ { \beta \nu } + \eta ^ { \alpha \nu } \eta ^ { \beta \mu } - \eta ^ { \alpha \beta } \eta ^ { \mu \nu } \right) \, ,"
val_003698.png,"\theta _ { \mathrm { B } } = - \frac { \theta _ { 2 } } { \tau _ { 2 } } \ , \quad \theta _ { \mathrm { C } } = \theta _ { 1 } - \frac { \tau _ { 1 } \theta _ { 2 } } { \tau _ { 2 } } \ ."
val_003699.png,"\Psi ^ { a b } ( x _ { a b } ) \rightarrow \hat { \Psi } ^ { a b } ( \ell _ { a } , r _ { b } ) \, \, ,"
val_003700.png,"x _ { i } ^ { \alpha } ( { \bf { r } } ) = A _ { L i } ^ { \alpha } ( { \bf { r } } ) \; ,"
val_003701.png,W ( \Phi ) = \frac { m } { 2 } \Phi ^ { 2 } + \frac { g } { 3 } \Phi ^ { 3 } .
val_003702.png,P _ { T } \propto e x p ( - \vert S _ { E } \vert ) \sim e x p ( - 1 2 2 ) .
val_003703.png,\varepsilon _ { D } ^ { 3 } \varepsilon _ { L } \sim \frac { \tilde { g } } { N } \frac { 1 } { u _ { 0 } ^ { 2 } }
val_003704.png,"\epsilon _ { 1 } ( m ) \, = \, 2 m \, + \, 9 . 3 5 2 4 3 m \sp { \frac { 1 } { 3 } } \, + \, O ( m \sp { - { \frac { 1 } { 3 } } } )"
val_003705.png,"[ H , \; a _ { m } ^ { \dagger } ] = \omega _ { m } a _ { m } ^ { \dagger } , \; \; \; \; \; \; [ H , \; a _ { m } ] = - \omega _ { m } a _ { m }"
val_003706.png,N _ { J } { } ^ { 2 } = \frac { 2 ^ { 2 J + 2 } } { ( 2 J ) ! m ^ { 2 J } } \cdot \frac { m ^ { 2 } } { 4 \pi ^ { 2 } } \cdot \frac { 1 } { N } .
val_003707.png,\beta _ { \lambda } = \frac { 1 } { 1 6 \pi ^ { 2 } } ( N + 8 ) { \lambda } ^ { 2 } - \frac { 1 } { ( 1 6 \pi ^ { 2 } ) ^ { 2 } } ( 9 N + 4 2 ) { \lambda } ^ { 3 } .
val_003708.png,"V _ { 2 } ( t ) = \operatorname { e x p } \left[ { \frac { i e \theta _ { 2 } ^ { ( 2 ) } } { \hbar c } } \int d \vec { y } J _ { 0 } ^ { ( 2 ) } ( y ) { \frac { y ^ { 2 } } { L _ { 2 } } } \right] \, ,"
val_003709.png,( A + B n ^ { i } \nabla _ { i } ) \varphi ( x ) = 0
val_003710.png,"k _ { u v k } = \{ g _ { 2 n - 2 , u v } , p ^ { k } \theta ( p ) \} ."
val_003711.png,"\bar { \chi } ^ { I } = - i ( \chi _ { I } ) ^ { \dagger } \gamma _ { 0 } = ( \chi ^ { I } ) ^ { T } { \cal C } \ ,"
val_003712.png,( \Gamma _ { T R \Phi } + b \Gamma _ { T } \Gamma _ { \natural } ) \epsilon _ { 0 } = \sqrt { 1 + b ^ { 2 } } \epsilon _ { 0 } .
val_003713.png,"\delta _ { \kappa } \theta _ { 1 , 2 } = \Gamma _ { r } \Pi _ { j } ^ { r } \, \kappa _ { 1 , 2 } ^ { j } \, ,"
val_003714.png,T r ( e ^ { \pm { \frac { 2 \pi i k } { N _ { i } } } } ) = ( 4 s i n ^ { 2 } { \frac { \pi k } { N _ { i } } } ) ^ { - d ^ { \prime } }
val_003715.png,"\xi _ { j } ^ { c } = 0 \equiv \xi _ { c } ^ { ( 0 ) } ,"
val_003716.png,"W = A \Bigl ( \mathrm { d e t } \, { T _ { ( 0 , \, r ) } } - \Omega _ { ( 0 , \, r ) } \Bigr ) + m _ { r } M _ { r } ."
val_003717.png,"\Lambda _ { N C } = \left( \frac { 1 2 } { \langle \theta ^ { 2 } \rangle } \right) ^ { 1 / 4 } \, \, \, ,"
val_003718.png,V ^ { \prime } ( \phi ) = g \phi ^ { 2 } + \phi = 0 .
val_003719.png,"v ^ { ( \frac { h } { 2 } ) } \, v ^ { ( \frac { 1 } { 2 } ( \Delta _ { 0 } - M ) + n ) } Y ^ { m } ( Y ^ { 0 } + \ldots ) \, ."
val_003720.png,"U = 2 T _ { i j } T _ { j k } \mu ^ { i } \mu ^ { k } - \Delta T _ { i i } , \qquad \Delta = T _ { i j } \mu ^ { i } \mu ^ { j } ."
val_003721.png,"{ \delta m ( \Omega , s ) / m } = \alpha ( 2 / \pi ) ( \Omega / m ) ^ { 2 } \operatorname { s i n h } ^ { 2 } ( s ) ."
val_003722.png,\frac { N } { 2 } \cdot \lambda = 1 .
val_003723.png,"{ \frac { d \operatorname { l o g } c } { d \operatorname { l o g } \lambda } } = \beta ^ { I } \, { \frac { \partial \operatorname { l o g } c } { \partial \phi ^ { I } } }"
val_003724.png,"I _ { 1 } : = \int _ { 0 } ^ { 1 } \! \! d s \int _ { 0 } ^ { 1 } \! \! d t \, \Theta ( s - t ) \, { \frac { 1 } { [ ( s - t ) ^ { 2 } ] ^ { D / 2 - 1 } } }"
val_003725.png,x ^ { 1 } = s \frac { c _ { 1 } } { \sqrt { e ^ { \lambda T _ { 0 } } } } \ \ \ x ^ { 2 } = s c _ { 2 } \ \ \ x ^ { 3 } = s c _ { 3 }
val_003726.png,{ \ddot { g } } ^ { i } + Q ( t ) { \dot { g } } ^ { i } = - { \tilde { \beta } } ^ { i }
val_003727.png,"\mathrm { E } _ { 0 } = \frac { ( e q ) ^ { 2 } } { m _ { 0 } } ( 1 - e ^ { - m _ { 0 } | x _ { 0 } - y _ { 0 } | } ) ,"
val_003728.png,"X ^ { I } \longrightarrow { \frac { X ^ { I } ( z ) } { \sqrt { N _ { K L } \, \bar { X } ^ { K } ( z ) \, X { } ^ { L } ( \bar { z } ) } } } \, ."
val_003729.png,Q _ { 0 } ^ { p } \equiv ( 2 \pi ) ^ { ( 7 - 2 p ) / 2 } \alpha ^ { ( 3 - p ) / 2 } .
val_003730.png,"q ^ { - 2 h } \hat { \sigma } _ { q } ^ { H } = 1 \, \, ."
val_003731.png,W ( \Sigma ) = k R \int _ { B } d v \wedge d w \wedge \frac { d r } { r } .
val_003732.png,\psi _ { - } = C \left\{ \operatorname { c o s h } \left[ \frac { \mu } { 2 } ( x - x _ { 0 } ) \right] \right\} ^ { - 2 \mu / m } \left[ \begin{array} { c } { 0 } \\ { 1 } \\ \end{array} \right] .
val_003733.png,"{ d s ^ { ( 3 ) } } ^ { 2 } = - d \overline { { t } } ^ { 2 } + d r ^ { 2 } + r ^ { 2 } d \overline { \varphi } ^ { 2 } ,"
